DokID,KdIDDokumendiLiik,DokNumber,DokSeeria,DokValjaantudKpv,DokKehtivKuniKpv,DokKehtetuAlatesKpv,AsIDValjaandjaAsutus,KaIDKanne,IAsIDLooja,LoodiKpv,IAsIDMuutja,MuudetiKpv,KustutatiKpv,KdIDDokumendiStaatus,DokIDVanem,DokKehtivAlates,KdIDRiik,DokAsutuseTekst,AsIDHaldaja,DokMarkus,DokValjastajaIsikukood,DokValjastajaNimi,MKaID,DokSkaneeritud,AsIDAsutusTellija,LRProtseduurKirjeldus,DokSalastatud,KdIDDokAlguseAlus,AsID
1956,562,ELUKOHATEADE-0001955,S-973,1991-12-15 00:00:00.000000,1994-01-22 00:00:00,1994-01-22 00:00:00,41,,88.0,1990-01-25,311.0,1994-01-22 00:00:00.000000,,550,,1991-12-15 00:00:00.000000,,,35,,,,,,,,,,42
1957,562,ELUKOHATEADE-0001956,S-468,1994-01-23 00:00:00.000000,2024-12-20 19:46:15.045953,2024-12-20 19:46:15.045953,50,,16.0,1991-11-16,90.0,2024-12-20 19:46:15.045953,,550,,1994-01-23 00:00:00.000000,,,29,,,,,,,,,,36
1958,562,ELUKOHATEADE-0001957,S-576,1991-12-15 00:00:00.000000,1994-01-22 00:00:00,1994-01-22 00:00:00,35,,281.0,1990-09-02,311.0,1994-01-22 00:00:00.000000,,550,,1991-12-15 00:00:00.000000,,,33,,,,,,,,,,39
1959,562,ELUKOHATEADE-0001958,S-360,1994-01-23 00:00:00.000000,2024-12-20 19:46:15.045953,2024-12-20 19:46:15.045953,33,,286.0,1991-11-15,41.0,2019-12-22 00:00:00.000000,2019-12-22,550,,1994-01-23 00:00:00.000000,,,14,,,,,,,,,,22
1960,562,ELUKOHATEADE-0001959,S-501,1991-12-15 00:00:00.000000,1994-01-22 00:00:00,1994-01-22 00:00:00,46,,199.0,1990-08-31,311.0,1994-01-22 00:00:00.000000,,550,,1991-12-15 00:00:00.000000,,,28,,,,,,,,,,30
1961,562,ELUKOHATEADE-0001960,S-676,1994-01-23 00:00:00.000000,2024-12-20 19:46:15.045953,2024-12-20 19:46:15.045953,35,,74.0,1993-06-22,90.0,2024-12-20 19:46:15.045953,,550,,1994-01-23 00:00:00.000000,,,25,,,,,,,,,,28
1962,562,ELUKOHATEADE-0001961,S-613,1990-01-01 00:00:00.000000,,,50,,34.0,1990-01-01,3.0,2003-11-29 00:00:00.000000,,549,,1990-01-01 00:00:00.000000,,,38,,,,,,,,,,2
1963,562,ELUKOHATEADE-0001962,S-510,1990-01-01 00:00:00.000000,,,30,,34.0,1990-01-01,171.0,2000-11-15 00:00:00.000000,,549,,1990-01-01 00:00:00.000000,,,41,,,,,,,,,,2
1964,562,ELUKOHATEADE-0001963,S-167,1990-01-01 00:00:00.000000,,,37,,34.0,1990-01-01,290.0,2023-08-12 00:00:00.000000,,549,,1990-01-01 00:00:00.000000,,,45,,,,,,,,,,2
1965,562,ELUKOHATEADE-0001964,S-102,1992-12-02 00:00:00.000000,1995-09-13 00:00:00,1995-09-13 00:00:00,14,,250.0,1992-04-02,179.0,1995-09-13 00:00:00.000000,,550,,1992-12-02 00:00:00.000000,,,34,,,,,,,,,,7
1966,562,ELUKOHATEADE-0001965,S-157,1995-09-14 00:00:00.000000,2005-08-09 19:46:15.045953,2005-08-09 19:46:15.045953,17,,38.0,1990-02-13,294.0,2005-08-09 19:46:15.045953,,550,,1995-09-14 00:00:00.000000,,,14,,,,,,,,,,9
1967,562,ELUKOHATEADE-0001966,S-102,1993-09-08 19:46:15.045953,,,6,,308.0,1990-05-19,192.0,2014-08-22 00:00:00.000000,,549,,1993-09-08 19:46:15.045953,,,23,,,,,,,,,,19
1968,562,ELUKOHATEADE-0001967,S-461,1993-09-08 19:46:15.045953,,,1,,176.0,1993-02-19,309.0,1996-04-12 00:00:00.000000,,549,,1993-09-08 19:46:15.045953,,,1,,,,,,,,,,20
1969,562,ELUKOHATEADE-0001968,S-645,1993-09-08 19:46:15.045953,,,14,,336.0,1993-06-24,238.0,2024-08-04 00:00:00.000000,,549,,1993-09-08 19:46:15.045953,,,24,,,,,,,,,,9
1970,562,ELUKOHATEADE-0001969,S-768,1992-12-02 00:00:00.000000,1995-09-13 00:00:00,1995-09-13 00:00:00,36,,216.0,1991-11-27,179.0,1995-09-13 00:00:00.000000,,550,,1992-12-02 00:00:00.000000,,,19,,,,,,,,,,32
1971,562,ELUKOHATEADE-0001970,S-382,1995-09-14 00:00:00.000000,2005-08-09 19:46:15.045953,2005-08-09 19:46:15.045953,5,,11.0,1990-04-17,294.0,2005-08-09 19:46:15.045953,,550,,1995-09-14 00:00:00.000000,,,48,,,,,,,,,,10
1972,562,ELUKOHATEADE-0001971,S-408,1993-09-08 19:46:15.045953,,,14,,38.0,1990-08-10,60.0,2013-12-17 00:00:00.000000,,549,,1993-09-08 19:46:15.045953,,,29,,,,,,,,,,9
1973,562,ELUKOHATEADE-0001972,S-302,1992-12-02 00:00:00.000000,1995-09-13 00:00:00,1995-09-13 00:00:00,12,,234.0,1991-02-01,179.0,1995-09-13 00:00:00.000000,,550,,1992-12-02 00:00:00.000000,,,50,,,,,,,,,,1
1974,562,ELUKOHATEADE-0001973,S-220,1995-09-14 00:00:00.000000,2005-08-09 19:46:15.045953,2005-08-09 19:46:15.045953,45,,291.0,1992-11-15,294.0,2005-08-09 19:46:15.045953,,550,,1995-09-14 00:00:00.000000,,,25,,,,,,,,,,26
1975,562,ELUKOHATEADE-0001974,S-760,1998-05-06 00:00:00.000000,,,24,,35.0,1996-07-22,263.0,2006-12-06 00:00:00.000000,,549,,1998-05-06 00:00:00.000000,,,10,,,,,,,,,,24
1976,562,ELUKOHATEADE-0001975,S-516,1998-05-06 00:00:00.000000,,,49,,93.0,1990-06-30,2.0,2023-01-24 00:00:00.000000,,549,,1998-05-06 00:00:00.000000,,,38,,,,,,,,,,40
1977,562,ELUKOHATEADE-0001976,S-878,1990-01-01 00:00:00.000000,2006-01-18 00:00:00,2006-01-18 00:00:00,46,,34.0,1990-01-01,103.0,2006-01-18 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,12,,,,,,,,,,2
1978,562,ELUKOHATEADE-0001977,S-921,2006-01-19 00:00:00.000000,2019-02-21 00:00:00,2019-05-19 00:00:00,44,,142.0,2003-07-14,147.0,2019-05-19 00:00:00.000000,,550,,2006-01-19 00:00:00.000000,,,44,,,,,,,,,,41
1979,562,ELUKOHATEADE-0001978,S-729,2019-02-22 00:00:00.000000,,,16,,87.0,2013-03-22,169.0,2014-10-07 00:00:00.000000,,549,,2019-02-22 00:00:00.000000,,,37,,,,,,,,,,31
1980,562,ELUKOHATEADE-0001979,S-621,1990-01-01 00:00:00.000000,1996-06-27 00:00:00,1996-06-27 00:00:00,6,,34.0,1990-01-01,1.0,1996-06-27 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,46,,,,,,,,,,2
1981,562,ELUKOHATEADE-0001980,S-290,1996-06-28 00:00:00.000000,2007-02-20 00:00:00,2007-02-20 00:00:00,18,,219.0,1990-06-22,124.0,2007-02-20 00:00:00.000000,,550,,1996-06-28 00:00:00.000000,,,20,,,,,,,,,,21
1982,562,ELUKOHATEADE-0001981,S-946,2007-02-21 00:00:00.000000,2008-12-24 19:46:15.045953,2008-12-24 19:46:15.045953,15,,311.0,2004-04-29,169.0,2008-12-24 19:46:15.045953,,550,,2007-02-21 00:00:00.000000,,,20,,,,,,,,,,10
1983,562,ELUKOHATEADE-0001982,S-177,1990-01-01 00:00:00.000000,1992-06-13 00:00:00,1992-06-13 00:00:00,11,,34.0,1990-01-01,9.0,1992-06-13 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,10,,,,,,,,,,2
1984,562,ELUKOHATEADE-0001983,S-698,1992-06-14 00:00:00.000000,2007-11-16 00:00:00,2007-11-16 00:00:00,49,,158.0,1990-09-26,147.0,2007-11-16 00:00:00.000000,,550,,1992-06-14 00:00:00.000000,,,46,,,,,,,,,,48
1985,562,ELUKOHATEADE-0001984,S-613,2007-11-17 00:00:00.000000,,,11,,340.0,1995-07-08,301.0,2023-10-10 00:00:00.000000,,549,,2007-11-17 00:00:00.000000,,,7,,,,,,,,,,37
1986,562,ELUKOHATEADE-0001985,S-911,2009-07-10 00:00:00.000000,1996-06-27 00:00:00,1996-06-27 00:00:00,23,,34.0,1990-01-01,1.0,1996-06-27 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,9,,,,,,,,,,2
1987,562,ELUKOHATEADE-0001986,S-329,1996-06-28 00:00:00.000000,2007-02-20 00:00:00,2007-02-20 00:00:00,22,,31.0,1995-03-30,124.0,2007-02-20 00:00:00.000000,,550,,1996-06-28 00:00:00.000000,,,39,,,,,,,,,,3
1988,562,ELUKOHATEADE-0001987,S-754,2007-02-21 00:00:00.000000,2008-12-24 19:46:15.045953,2008-12-24 19:46:15.045953,23,,167.0,2002-09-12,169.0,2008-12-24 19:46:15.045953,,550,,2007-02-21 00:00:00.000000,,,30,,,,,,,,,,20
1989,562,ELUKOHATEADE-0001988,S-975,1990-01-01 00:00:00.000000,1996-06-27 00:00:00,1996-06-27 00:00:00,6,,34.0,1990-01-01,1.0,1996-06-27 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,17,,,,,,,,,,2
1990,562,ELUKOHATEADE-0001989,S-914,1996-06-28 00:00:00.000000,2007-02-20 00:00:00,2007-02-20 00:00:00,2,,162.0,1993-09-19,124.0,2007-02-20 00:00:00.000000,,550,,1996-06-28 00:00:00.000000,,,12,,,,,,,,,,24
1991,562,ELUKOHATEADE-0001990,S-671,2007-02-21 00:00:00.000000,2008-02-05 19:46:15.045953,2008-02-05 19:46:15.045953,24,,110.0,1994-02-18,252.0,2008-02-05 19:46:15.045953,,550,,2007-02-21 00:00:00.000000,,,21,,,,,,,,,,29
1992,562,ELUKOHATEADE-0001991,S-600,1999-05-17 00:00:00.000000,1992-06-13 00:00:00,1992-06-13 00:00:00,18,,34.0,1990-01-01,9.0,1992-06-13 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,11,,,,,,,,,,2
1993,562,ELUKOHATEADE-0001992,S-463,1992-06-14 00:00:00.000000,2007-11-16 00:00:00,2007-11-16 00:00:00,3,,6.0,1990-05-26,147.0,2007-11-16 00:00:00.000000,,550,,1992-06-14 00:00:00.000000,,,9,,,,,,,,,,4
1994,562,ELUKOHATEADE-0001993,S-879,2008-08-16 00:00:00.000000,,,24,,269.0,1990-12-26,310.0,1998-01-17 00:00:00.000000,,549,,2007-11-17 00:00:00.000000,,,38,,,,,,,,,,14
1995,562,ELUKOHATEADE-0001994,S-877,1990-01-01 00:00:00.000000,,,44,,34.0,1990-01-01,166.0,2001-12-04 00:00:00.000000,,549,,1990-01-01 00:00:00.000000,,,49,,,,,,,,,,2
1996,562,ELUKOHATEADE-0001995,S-424,1990-01-01 00:00:00.000000,,,14,,34.0,1990-01-01,192.0,2024-09-07 00:00:00.000000,,549,,1990-01-01 00:00:00.000000,,,37,,,,,,,,,,2
1997,562,ELUKOHATEADE-0001996,S-922,1990-01-01 00:00:00.000000,,,21,,34.0,1990-01-01,229.0,2016-09-14 00:00:00.000000,,549,,1990-01-01 00:00:00.000000,,,27,,,,,,,,,,2
1998,562,ELUKOHATEADE-0001997,S-576,2004-10-16 19:46:15.045953,,,11,,283.0,1997-08-04,129.0,2003-01-18 00:00:00.000000,,549,,2004-10-16 19:46:15.045953,,,1,,,,,,,,,,22
1999,562,ELUKOHATEADE-0001998,S-733,2001-01-30 19:46:15.045953,2010-06-19 00:00:00,2010-06-19 00:00:00,36,,329.0,1994-02-23,268.0,2010-06-19 00:00:00.000000,,550,,2001-01-30 19:46:15.045953,,,33,,,,,,,,,,24
2000,562,ELUKOHATEADE-0001999,S-585,2010-06-20 00:00:00.000000,,,13,,36.0,2001-10-26,144.0,2010-12-11 00:00:00.000000,,549,,2010-06-20 00:00:00.000000,,,25,,,,,,,,,,12
2001,562,ELUKOHATEADE-0002000,S-767,2009-06-17 00:00:00.000000,2012-02-12 00:00:00,2012-02-12 00:00:00,12,,116.0,1995-07-18,175.0,2012-02-12 00:00:00.000000,,550,,2009-06-17 00:00:00.000000,,,31,,,,,,,,,,8
2002,562,ELUKOHATEADE-0002001,S-389,2013-08-08 00:00:00.000000,,,46,,59.0,2009-02-05,45.0,2019-08-06 00:00:00.000000,,549,,2012-02-13 00:00:00.000000,,,35,,,,,,,,,,20
2003,562,ELUKOHATEADE-0002002,S-225,2017-08-31 19:46:15.045953,,,35,,94.0,2016-03-14,36.0,2017-03-30 00:00:00.000000,,549,,2017-08-31 19:46:15.045953,,,20,,,,,,,,,,16
2004,562,ELUKOHATEADE-0002003,S-117,2009-06-17 00:00:00.000000,2012-02-12 00:00:00,2012-02-12 00:00:00,23,,256.0,2003-06-13,175.0,2012-02-12 00:00:00.000000,,550,,2009-06-17 00:00:00.000000,,,10,,,,,,,,,,9
2005,562,ELUKOHATEADE-0002004,S-969,2012-02-13 00:00:00.000000,,,19,,197.0,2010-08-28,264.0,2022-10-29 00:00:00.000000,,549,,2012-02-13 00:00:00.000000,,,19,,,,,,,,,,42
2006,562,ELUKOHATEADE-0002005,S-271,2009-06-17 00:00:00.000000,2012-02-12 00:00:00,2012-02-12 00:00:00,22,,207.0,2003-03-05,175.0,2012-02-12 00:00:00.000000,,550,,2009-06-17 00:00:00.000000,,,21,,,,,,,,,,36
2007,562,ELUKOHATEADE-0002006,S-574,2017-12-16 00:00:00.000000,2023-12-02 19:46:15.045953,2023-12-02 19:46:15.045953,13,,144.0,2007-09-17,336.0,2023-12-02 19:46:15.045953,,550,,2012-02-13 00:00:00.000000,,,8,,,,,,,,,,22
2008,562,ELUKOHATEADE-0002007,S-260,2000-05-20 00:00:00.000000,,,2,,110.0,1999-05-22,316.0,2007-06-05 00:00:00.000000,,549,,2017-08-31 19:46:15.045953,,,15,,,,,,,,,,29
2009,562,ELUKOHATEADE-0002008,S-454,2009-06-17 00:00:00.000000,2012-02-12 00:00:00,2012-02-12 00:00:00,20,,188.0,2007-08-07,175.0,2012-02-12 00:00:00.000000,,550,,2009-06-17 00:00:00.000000,,,3,,,,,,,,,,44
2010,562,ELUKOHATEADE-0002009,S-755,2012-02-13 00:00:00.000000,,,15,,255.0,1991-06-16,129.0,2007-11-06 00:00:00.000000,,549,,2012-02-13 00:00:00.000000,,,13,,,,,,,,,,36
2011,562,ELUKOHATEADE-0002010,S-896,2017-08-31 19:46:15.045953,,,1,,66.0,2012-11-03,158.0,2018-07-05 00:00:00.000000,,549,,2017-08-31 19:46:15.045953,,,7,,,,,,,,,,39
2012,562,ELUKOHATEADE-0002011,S-469,1990-01-01 00:00:00.000000,2010-10-29 00:00:00,2021-02-22 00:00:00,43,,34.0,1990-01-01,299.0,2021-02-22 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,4,,,,,,,,,,2
2013,562,ELUKOHATEADE-0002012,S-302,2010-10-30 00:00:00.000000,2014-06-09 00:00:00,2014-06-09 00:00:00,32,,297.0,2000-08-17,331.0,2010-11-21 00:00:00.000000,2010-11-21,550,,2010-10-30 00:00:00.000000,,,5,,,,,,,,,,20
2014,562,ELUKOHATEADE-0002013,S-461,2014-06-10 00:00:00.000000,,,33,,213.0,1991-08-23,327.0,2008-09-16 00:00:00.000000,,549,,2014-06-10 00:00:00.000000,,,21,,,,,,,,,,6
2015,562,ELUKOHATEADE-0002014,S-863,1990-01-01 00:00:00.000000,2000-07-07 00:00:00,2000-07-07 00:00:00,5,,34.0,1990-01-01,102.0,2000-07-07 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,47,,,,,,,,,,2
2016,562,ELUKOHATEADE-0002015,S-207,1990-01-01 00:00:00.000000,2000-07-07 00:00:00,2000-07-07 00:00:00,37,,34.0,1990-01-01,102.0,2000-07-07 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,50,,,,,,,,,,2
2017,562,ELUKOHATEADE-0002016,S-929,1990-01-01 00:00:00.000000,,,11,,34.0,1990-01-01,51.0,1997-10-12 00:00:00.000000,,549,,1990-01-01 00:00:00.000000,,,2,,,,,,,,,,2
2018,562,ELUKOHATEADE-0002017,S-461,1990-01-01 00:00:00.000000,1991-11-06 00:00:00,1991-11-06 00:00:00,11,,34.0,1990-01-01,172.0,1991-11-06 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,44,,,,,,,,,,2
2019,562,ELUKOHATEADE-0002018,S-180,1991-11-07 00:00:00.000000,2014-10-29 00:00:00,2014-10-29 00:00:00,29,,235.0,1990-11-21,69.0,2014-10-29 00:00:00.000000,,550,,1991-11-07 00:00:00.000000,,,31,,,,,,,,,,33
2020,562,ELUKOHATEADE-0002019,S-829,2014-10-30 00:00:00.000000,,,29,,286.0,2000-06-27,133.0,2023-05-17 00:00:00.000000,,549,,2014-10-30 00:00:00.000000,,,37,,,,,,,,,,22
2021,562,ELUKOHATEADE-0002020,S-755,1990-01-01 00:00:00.000000,1991-11-06 00:00:00,1991-11-06 00:00:00,45,,34.0,1990-01-01,172.0,1991-11-06 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,3,,,,,,,,,,2
2022,562,ELUKOHATEADE-0002021,S-933,1991-11-07 00:00:00.000000,2014-10-29 00:00:00,2016-11-18 00:00:00,3,,277.0,1991-06-10,180.0,2016-11-18 00:00:00.000000,,550,,1991-11-07 00:00:00.000000,,,5,,,,,,,,,,20
2023,562,ELUKOHATEADE-0002022,S-725,2022-05-08 00:00:00.000000,,,5,,274.0,2000-03-20,9.0,2015-02-26 00:00:00.000000,,549,,2014-10-30 00:00:00.000000,,,30,,,,,,,,,,16
2024,562,ELUKOHATEADE-0002023,S-138,1990-01-01 00:00:00.000000,1991-11-06 00:00:00,1991-11-06 00:00:00,39,,34.0,1990-01-01,172.0,1991-11-06 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,12,,,,,,,,,,2
2025,562,ELUKOHATEADE-0002024,S-518,1991-11-07 00:00:00.000000,2014-10-29 00:00:00,2014-10-29 00:00:00,2,,302.0,1990-12-08,69.0,2014-10-29 00:00:00.000000,,550,,1991-11-07 00:00:00.000000,,,45,,,,,,,,,,42
2026,562,ELUKOHATEADE-0002025,S-596,2014-10-30 00:00:00.000000,,,2,,302.0,2002-04-24,108.0,2014-11-23 00:00:00.000000,,549,,2014-10-30 00:00:00.000000,,,30,,,,,,,,,,42
2027,562,ELUKOHATEADE-0002026,S-467,2000-06-20 00:00:00.000000,2014-05-13 00:00:00,2014-05-13 00:00:00,32,,204.0,1999-08-14,87.0,2014-05-13 00:00:00.000000,,550,,2004-05-01 19:46:15.045953,,,40,,,,,,,,,,12
2028,562,ELUKOHATEADE-0002027,S-691,2014-05-14 00:00:00.000000,2014-06-17 00:00:00,2014-06-17 00:00:00,36,,242.0,1999-05-27,216.0,2014-06-17 00:00:00.000000,,550,,2014-05-14 00:00:00.000000,,,16,,,,,,,,,,4
2029,562,ELUKOHATEADE-0002028,S-706,2003-05-20 00:00:00.000000,2014-05-13 00:00:00,2014-05-13 00:00:00,33,,338.0,1999-02-06,87.0,2014-05-13 00:00:00.000000,,550,,2004-05-01 19:46:15.045953,,,11,,,,,,,,,,39
2030,562,ELUKOHATEADE-0002029,S-712,2014-05-14 00:00:00.000000,2014-06-17 00:00:00,2014-06-17 00:00:00,35,,240.0,1990-07-14,216.0,2014-06-17 00:00:00.000000,,550,,2014-05-14 00:00:00.000000,,,29,,,,,,,,,,6
2031,562,ELUKOHATEADE-0002030,S-799,2004-05-01 19:46:15.045953,2014-05-13 00:00:00,2014-05-13 00:00:00,19,,153.0,1993-05-07,87.0,2014-05-13 00:00:00.000000,,550,,2004-05-01 19:46:15.045953,,,44,,,,,,,,,,30
2032,562,ELUKOHATEADE-0002031,S-521,2014-05-14 00:00:00.000000,2014-06-17 00:00:00,2014-06-17 00:00:00,6,,33.0,2011-04-14,216.0,2014-06-17 00:00:00.000000,,550,,2014-05-14 00:00:00.000000,,,14,,,,,,,,,,44
2033,562,ELUKOHATEADE-0002032,S-720,2004-05-01 19:46:15.045953,2014-05-13 00:00:00,2014-05-13 00:00:00,31,,313.0,2002-05-25,105.0,2015-01-10 00:00:00.000000,2015-01-10,550,,2004-05-01 19:46:15.045953,,,34,,,,,,,,,,22
2034,562,ELUKOHATEADE-0002033,S-919,2014-05-14 00:00:00.000000,2014-06-17 00:00:00,2014-06-17 00:00:00,9,,77.0,2010-09-12,216.0,2014-06-17 00:00:00.000000,,550,,2014-05-14 00:00:00.000000,,,41,,,,,,,,,,9
2035,562,ELUKOHATEADE-0002034,S-347,1990-01-01 00:00:00.000000,,,37,,34.0,1990-01-01,37.0,2003-01-26 00:00:00.000000,,549,,1990-01-01 00:00:00.000000,,,16,,,,,,,,,,2
2036,562,ELUKOHATEADE-0002035,S-203,2022-01-10 00:00:00.000000,1996-03-26 00:00:00,1996-03-26 00:00:00,44,,34.0,1990-01-01,294.0,1996-03-26 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,48,,,,,,,,,,2
2037,562,ELUKOHATEADE-0002036,S-422,1996-03-27 00:00:00.000000,,,38,,114.0,1993-12-23,284.0,2006-06-03 00:00:00.000000,,549,,1996-03-27 00:00:00.000000,,,18,,,,,,,,,,7
2038,562,ELUKOHATEADE-0002037,S-237,1991-01-25 00:00:00.000000,,,4,,34.0,1990-01-01,251.0,2008-05-27 00:00:00.000000,,549,,1990-01-01 00:00:00.000000,,,37,,,,,,,,,,2
2039,562,ELUKOHATEADE-0002038,S-855,2009-02-05 00:00:00.000000,,,49,,97.0,2002-09-24,14.0,2008-08-11 00:00:00.000000,,549,,2009-02-05 00:00:00.000000,,,32,,,,,,,,,,42
2040,562,ELUKOHATEADE-0002039,S-749,2009-02-05 00:00:00.000000,,,26,,323.0,1997-04-25,76.0,2019-10-06 00:00:00.000000,,549,,2009-02-05 00:00:00.000000,,,4,,,,,,,,,,40
2041,562,ELUKOHATEADE-0002040,S-162,1990-01-01 00:00:00.000000,,,39,,34.0,1990-01-01,152.0,2005-11-14 00:00:00.000000,,549,,1990-01-01 00:00:00.000000,,,13,,,,,,,,,,2
2042,562,ELUKOHATEADE-0002041,S-122,1990-01-01 00:00:00.000000,2018-04-03 00:00:00,2020-09-18 00:00:00,10,,34.0,1990-01-01,72.0,2020-09-18 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,4,,,,,,,,,,2
2043,562,ELUKOHATEADE-0002042,S-245,2018-04-04 00:00:00.000000,2020-10-25 00:00:00,2020-10-25 00:00:00,1,,231.0,1999-02-28,100.0,2020-10-25 00:00:00.000000,,550,,2018-04-04 00:00:00.000000,,,21,,,,,,,,,,23
2044,562,ELUKOHATEADE-0002043,S-389,2020-10-26 00:00:00.000000,,,22,,275.0,1998-06-13,39.0,2021-05-02 00:00:00.000000,,549,,2020-10-26 00:00:00.000000,,,11,,,,,,,,,,14
2045,562,ELUKOHATEADE-0002044,S-626,1990-01-01 00:00:00.000000,2015-07-19 00:00:00,2015-07-19 00:00:00,21,,34.0,1990-01-01,91.0,2015-07-19 00:00:00.000000,,550,,1990-01-01 00:00:00.000000,,,29,,,,,,,,,,2
2046,562,ELUKOHATEADE-0002045,S-248,2001-05-25 00:00:00.000000,,,25,,49.0,1994-09-06,20.0,2004-09-13 00:00:00.000000,,549,,2015-07-20 00:00:00.000000,,,25,,,,,,,,,,6
2047,562,ELUKOHATEADE-0002046,S-314,1990-01-01 00:00:00.000000,,,36,,34.0,1990-01-01,113.0,1991-06-15 00:00:00.000000,,549,,1990-01-01 00:00:00.000000,,,10,,,,,,,,,,2
2048,562,ELUKOHATEADE-0002047,S-882,1990-01-01 00:00:00.000000,2021-05-19 19:46:15.045953,2021-05-19 19:46:15.045953,21,,34.0,1990-01-01,2.0,2021-05-19 19:46:15.045953,,550,,1990-01-01 00:00:00.000000,,,49,,,,,,,,,,2
2049,562,ELUKOHATEADE-0002048,S-426,1990-01-01 00:00:00.000000,2021-05-19 19:46:15.045953,2021-05-19 19:46:15.045953,5,,34.0,1990-01-01,2.0,2021-05-19 19:46:15.045953,,550,,1990-01-01 00:00:00.000000,,,16,,,,,,,,,,2
2050,562,ELUKOHATEADE-0002049,S-873,1990-01-01 00:00:00.000000,,,41,,34.0,1990-01-01,13.0,2015-04-17 00:00:00.000000,,549,,1990-01-01 00:00:00.000000,,,38,,,,,,,,,,2
2051,562,ELUKOHATEADE-0002050,S-723,1990-01-01 00:00:00.000000,,,20,,34.0,1990-01-01,265.0,1997-09-27 00:00:00.000000,,549,,1990-01-01 00:00:00.000000,,,12,,,,,,,,,,2
2052,562,ELUKOHATEADE-0002051,S-517,2013-04-06 00:00:00.000000,,,19,,167.0,2007-06-14,99.0,2022-05-17 00:00:00.000000,,549,,2013-04-06 00:00:00.000000,,,42,,,,,,,,,,20
2053,562,ELUKOHATEADE-0002052,S-603,2015-10-27 19:46:15.045953,,,2,,55.0,2003-12-03,289.0,2021-01-17 00:00:00.000000,,549,,2015-10-27 19:46:15.045953,,,31,,,,,,,,,,35
2054,562,ELUKOHATEADE-0002053,S-445,2013-04-06 00:00:00.000000,,,25,,22.0,1995-10-17,133.0,2008-11-14 00:00:00.000000,,549,,2013-04-06 00:00:00.000000,,,12,,,,,,,,,,29
2055,562,ELUKOHATEADE-0002054,S-438,2015-10-27 19:46:15.045953,,,9,,47.0,2011-06-15,72.0,2019-07-06 00:00:00.000000,,549,,2015-10-27 19:46:15.045953,,,32,,,,,,,,,,31
2056,562,ELUKOHATEADE-0002055,S-973,2015-10-27 19:46:15.045953,,,8,,337.0,1999-04-06,240.0,2006-02-18 00:00:00.000000,,549,,2015-10-27 19:46:15.045953,,,26,,,,,,,,,,3
2057,562,ELUKOHATEADE-0002056,S-698,2013-04-06 00:00:00.000000,,,23,,211.0,2003-11-24,311.0,2006-03-16 00:00:00.000000,,549,,2013-04-06 00:00:00.000000,,,49,,,,,,,,,,44
2058,562,ELUKOHATEADE-0002057,S-904,2013-04-06 00:00:00.000000,,,20,,156.0,2011-04-19,294.0,2024-01-08 00:00:00.000000,,549,,2013-04-06 00:00:00.000000,,,8,,,,,,,,,,37
2059,562,ELUKOHATEADE-0002058,S-370,2009-06-04 19:46:15.045953,2020-09-20 00:00:00,2020-09-20 00:00:00,37,,305.0,2002-12-03,45.0,2020-09-20 00:00:00.000000,,550,,2009-06-04 19:46:15.045953,,,4,,,,,,,,,,26
2060,562,ELUKOHATEADE-0002059,S-638,2020-09-21 00:00:00.000000,2020-10-26 00:00:00,2020-10-26 00:00:00,48,,75.0,2005-07-22,141.0,2020-10-26 00:00:00.000000,,550,,2020-09-21 00:00:00.000000,,,10,,,,,,,,,,45
2061,562,ELUKOHATEADE-0002060,S-157,2020-10-27 00:00:00.000000,,,42,,137.0,2003-05-06,59.0,2010-02-01 00:00:00.000000,,549,,2020-10-27 00:00:00.000000,,,40,,,,,,,,,,30
2062,562,ELUKOHATEADE-0002061,S-175,2009-06-04 19:46:15.045953,2009-07-19 19:46:15.045953,2009-07-19 19:46:15.045953,43,,196.0,2008-06-20,333.0,2009-07-19 19:46:15.045953,,550,,2009-06-04 19:46:15.045953,,,7,,,,,,,,,,28
2063,562,ELUKOHATEADE-0002062,S-158,2009-06-04 19:46:15.045953,2020-09-20 00:00:00,2020-09-20 00:00:00,1,,134.0,1991-06-09,45.0,2020-09-20 00:00:00.000000,,550,,2009-06-04 19:46:15.045953,,,29,,,,,,,,,,8
2064,562,ELUKOHATEADE-0002063,S-929,2020-09-21 00:00:00.000000,2020-10-26 00:00:00,2020-10-26 00:00:00,1,,93.0,2001-01-27,141.0,2020-10-26 00:00:00.000000,,550,,2020-09-21 00:00:00.000000,,,1,,,,,,,,,,40
