IDokID,IsID,DokID,IDokIsikukood,IDokEesnimi,IDokPerenimi,IDokVanaEesnimi,IDokVanaPerenimi,IDokVanaIsikukood,IDokIsanimi,KdIDIsikuRoll,AsID,IAsIDLooja,LoodiKpv,IAsIDMuutja,MuudetiKpv,KustutatiKpv
6809,2874,2429,62002035088,Viktoria,Malõšev,,,,Aivar,Mingi roll,47,315.0,2015-12-26,138.0,2016-10-18,
6810,2874,2430,62002035088,Viktoria,Malõšev,,,,Aivar,Mingi roll,22,109.0,2015-10-27,200.0,2024-10-31,
6811,2874,10972,62002035088,Viktoria,Malõšev,,,,Aivar,Mingi roll,18,30.0,2023-04-02,2.0,2024-07-04,
6812,2874,15972,62002035088,Viktoria,Malõšev,,,,Aivar,Mingi roll,1,301.0,2023-09-19,,,
6813,2874,20972,62002035088,Viktoria,Malõšev,,,,Aivar,Mingi roll,46,122.0,2018-11-29,,,
6814,3701,2431,39612012191,Indrek,Pärn,,,,Mati,Mingi roll,41,306.0,2020-03-11,63.0,2021-08-03,
6815,3701,11799,39612012191,Indrek,Pärn,,,,Mati,Mingi roll,8,72.0,2015-06-27,,,
6816,3701,16799,39612012191,Indrek,Pärn,,,,Mati,Mingi roll,14,56.0,2019-12-30,,,
6817,3701,21799,39612012191,Indrek,Pärn,,,,Mati,Mingi roll,38,90.0,2023-12-15,,,
6818,4477,2432,52103287062,Meelis,Ivask,,,,Raivo,Mingi roll,27,104.0,2015-07-26,68.0,2019-03-26,
6819,4477,12575,52103287062,Meelis,Ivask,,,,Raivo,Mingi roll,8,340.0,2001-06-03,99.0,2020-12-25,
6820,4477,17575,52103287062,Meelis,Ivask,,,,Raivo,Mingi roll,38,148.0,2007-09-21,,,
6821,4477,22575,52103287062,Meelis,Ivask,,,,Raivo,Mingi roll,41,143.0,2017-03-07,140.0,2017-09-24,
6822,4818,2433,38804092736,Maksim,Oja,,,,Kristjan,Mingi roll,41,204.0,2023-07-14,,,
6823,4818,2434,38804092736,Maksim,Oja,,,,Kristjan,Mingi roll,5,227.0,2007-01-19,,,
6824,4818,2435,38804092736,Maksim,Oja,,,,Kristjan,Mingi roll,8,248.0,2009-03-08,101.0,2011-06-18,
6825,4818,12916,38804092736,Maksim,Oja,,,,Kristjan,Mingi roll,28,222.0,2005-06-09,,,
6826,4818,17916,38804092736,Maksim,Oja,,,,Kristjan,Mingi roll,45,96.0,2013-09-20,,,
6827,4818,22916,38804092736,Maksim,Oja,,,,Kristjan,Mingi roll,41,247.0,2008-04-04,213.0,2020-03-22,
6828,473,2436,42706166532,Marina,Hallik,,,,Tarmo,Mingi roll,20,297.0,2008-10-14,,,
6829,473,8571,42706166532,Marina,Hallik,,,,Tarmo,Mingi roll,21,177.0,2024-10-05,208.0,2024-11-30,
6830,473,13571,42706166532,Marina,Hallik,,,,Tarmo,Mingi roll,25,167.0,2014-02-20,,,
6831,473,18571,42706166532,Marina,Hallik,,,,Tarmo,Mingi roll,38,101.0,2021-12-26,261.0,2022-07-23,
6832,4013,2437,35602077891,Sergey,Leis,,,,Indrek,Mingi roll,35,278.0,2012-04-25,213.0,2020-03-22,
6833,4013,12111,35602077891,Sergey,Leis,,,,Indrek,Mingi roll,24,187.0,2005-11-02,,,
6834,4013,17111,35602077891,Sergey,Leis,,,,Indrek,Mingi roll,4,211.0,2012-05-27,,,
6835,4013,22111,35602077891,Sergey,Leis,,,,Indrek,Mingi roll,38,264.0,2015-06-28,26.0,2016-08-09,
6836,474,2438,48101126833,Piret,Salumäe,,,,Andrei,Mingi roll,45,48.0,2015-02-28,,,
6837,474,8572,48101126833,Piret,Salumäe,,,,Andrei,Mingi roll,28,144.0,2005-04-07,,,
6838,474,13572,48101126833,Piret,Salumäe,,,,Andrei,Mingi roll,18,108.0,2016-06-29,166.0,2020-06-10,
6839,474,18572,48101126833,Piret,Salumäe,,,,Andrei,Mingi roll,22,229.0,2016-05-19,,,
6840,475,2439,44604192844,Kadri,Mürk,,,,Aivar,Mingi roll,45,9.0,2004-09-21,,,
6841,475,2440,44604192844,Kadri,Mürk,,,,Aivar,Mingi roll,26,9.0,2021-05-10,,,
6842,475,8573,44604192844,Kadri,Mürk,Vana-Kadri,Vana-Mürk,OLD-7514,Aivar,Mingi roll,46,129.0,2020-10-30,213.0,2020-12-20,
6843,475,13573,44604192844,Kadri,Mürk,,,,Aivar,Mingi roll,18,7.0,2013-04-15,,,
6844,475,18573,44604192844,Kadri,Mürk,,,,Aivar,Mingi roll,20,13.0,2004-10-26,,,
6845,3915,2441,38510064176,Jaan,Kisseljov,,,,Sergei,Mingi roll,36,160.0,2017-10-07,,,
6846,3915,12013,38510064176,Jaan,Kisseljov,,,,Sergei,Mingi roll,37,19.0,2007-06-09,294.0,2021-12-12,2021-12-12
6847,3915,17013,38510064176,Jaan,Kisseljov,,,,Sergei,Mingi roll,49,305.0,2006-04-13,,,
6848,3915,22013,38510064176,Jaan,Kisseljov,,,,Sergei,Mingi roll,15,32.0,2018-10-27,170.0,2022-04-25,2022-04-25
6849,477,2442,60801307894,Maie,Koval,,,,Andres,Mingi roll,21,55.0,2013-03-03,,,
6850,477,8575,60801307894,Maie,Koval,,,,Andres,Mingi roll,9,187.0,2004-05-06,44.0,2012-12-08,
6851,477,13575,60801307894,Maie,Koval,,,,Andres,Mingi roll,2,42.0,2021-08-05,,,
6852,477,18575,60801307894,Maie,Koval,,,,Andres,Mingi roll,35,320.0,2004-09-28,116.0,2010-03-01,
6853,3865,2443,44310229195,Laura,Kohv,,,,Tiit,Mingi roll,4,249.0,2017-11-30,322.0,2021-10-27,
6854,3865,2444,44310229195,Laura,Kohv,,,,Tiit,Mingi roll,25,295.0,2004-12-26,,,
6855,3865,11963,44310229195,Laura,Kohv,,,,Tiit,Mingi roll,32,218.0,2010-11-15,13.0,2015-04-17,
6856,3865,16963,44310229195,Laura,Kohv,,,,Tiit,Mingi roll,15,65.0,2009-03-25,,,
6857,3865,21963,44310229195,Laura,Kohv,,,,Tiit,Mingi roll,22,161.0,2018-03-08,249.0,2021-04-17,
6858,480,2445,36805214378,Roman,Egorov,,,,Andrei,Mingi roll,38,146.0,2006-10-23,117.0,2010-07-10,
6859,480,2446,36805214378,Roman,Egorov,,,,Andrei,Mingi roll,48,271.0,2016-04-20,,,
6860,480,8578,36805214378,Roman,Egorov,,,,Andrei,Mingi roll,49,134.0,2016-04-01,344.0,2022-03-31,
6861,480,13578,36805214378,Roman,Egorov,,,,Andrei,Mingi roll,35,328.0,2012-12-09,,,
6862,480,18578,36805214378,Roman,Egorov,,,,Andrei,Mingi roll,23,68.0,2010-03-04,,,
6863,1621,2447,46910063779,Piret,Sidorov,,,,Sergey,Mingi roll,26,26.0,2003-03-15,,,
6864,1621,2448,46910063779,Piret,Sidorov,,,,Sergey,Mingi roll,24,162.0,2001-04-22,,,
6865,1621,9719,46910063779,Piret,Sidorov,,,,Sergey,Mingi roll,5,69.0,2002-04-09,213.0,2011-11-14,
6866,1621,14719,46910063779,Piret,Sidorov,,,,Sergey,Mingi roll,3,278.0,2018-11-18,187.0,2024-04-26,
6867,1621,19719,46910063779,Piret,Sidorov,,,,Sergey,Mingi roll,48,253.0,2019-05-12,,,
6868,3123,2449,34901197221,Artur,Gusev,,,,Nikolai,Mingi roll,7,133.0,2004-06-21,,,
6869,3123,2450,34901197221,Artur,Gusev,,,,Nikolai,Mingi roll,29,231.0,2019-11-28,,,
6870,3123,2451,34901197221,Artur,Gusev,,,,Nikolai,Mingi roll,23,103.0,2013-10-26,,,
6871,3123,11221,34901197221,Artur,Gusev,,,,Nikolai,Mingi roll,11,206.0,2015-06-01,229.0,2024-07-21,
6872,3123,16221,34901197221,Artur,Gusev,,,,Nikolai,Mingi roll,31,66.0,2006-07-18,294.0,2021-06-05,
6873,3123,21221,34901197221,Artur,Gusev,,,,Nikolai,Mingi roll,22,112.0,2014-06-16,293.0,2020-12-05,
6874,4634,2452,32605086370,Pavel,Roos,,,,Tarmo,Mingi roll,49,337.0,2015-09-04,,,
6875,4634,2453,32605086370,Pavel,Roos,,,,Tarmo,Mingi roll,6,172.0,2008-12-15,,,
6876,4634,12732,32605086370,Pavel,Roos,,,,Tarmo,Mingi roll,37,204.0,2017-11-11,159.0,2024-02-09,
6877,4634,17732,32605086370,Pavel,Roos,,,,Tarmo,Mingi roll,1,19.0,2011-02-19,,,
6878,4634,22732,32605086370,Pavel,Roos,,,,Tarmo,Mingi roll,41,208.0,2007-06-29,81.0,2023-03-13,
6879,482,2454,49810233381,Viktoria,Palm,,,,Tarmo,Mingi roll,42,113.0,2022-10-02,,,
6880,482,2455,49810233381,Viktoria,Palm,,,,Tarmo,Mingi roll,50,187.0,2000-11-29,,,
6881,482,8580,49810233381,Viktoria,Palm,,,,Tarmo,Mingi roll,40,47.0,2013-11-11,75.0,2015-08-09,2015-08-09
6882,482,13580,49810233381,Viktoria,Palm,,,,Tarmo,Mingi roll,3,22.0,2000-10-28,178.0,2004-07-11,
6883,482,18580,49810233381,Viktoria,Palm,,,,Tarmo,Mingi roll,47,251.0,2024-01-20,25.0,2024-02-05,
6884,1751,2456,39404291160,Nikolai,Ader,,,,Martin,Mingi roll,14,307.0,2023-07-06,315.0,2025-01-21,
6885,1751,2457,39404291160,Nikolai,Ader,,,,Martin,Mingi roll,10,245.0,2024-11-14,92.0,2025-02-13,
6886,1751,2458,39404291160,Nikolai,Ader,,,,Martin,Mingi roll,34,266.0,2006-02-23,,,
6887,1751,9849,39404291160,Nikolai,Ader,,,,Martin,Mingi roll,35,73.0,2019-01-15,,,
6888,1751,14849,39404291160,Nikolai,Ader,,,,Martin,Mingi roll,22,267.0,2013-07-13,,,
6889,1751,19849,39404291160,Nikolai,Ader,,,,Martin,Mingi roll,25,247.0,2011-02-07,,,
6890,483,2459,32505199714,Siim,Lillemets,,,,Marko,Mingi roll,36,19.0,2018-07-21,,,
6891,483,8581,32505199714,Siim,Lillemets,,,,Marko,Mingi roll,41,205.0,2024-08-21,262.0,2024-10-08,2024-10-08
6892,483,13581,32505199714,Siim,Lillemets,,,,Marko,Mingi roll,11,1.0,2021-11-16,290.0,2022-08-25,
6893,483,18581,32505199714,Siim,Lillemets,,,,Marko,Mingi roll,11,125.0,2021-10-13,78.0,2023-11-26,
6894,484,2460,38502237737,Alexander,Vinogradov,,,,Jevgeni,Mingi roll,29,329.0,2018-09-13,,,
6895,484,8582,38502237737,Alexander,Vinogradov,,,,Jevgeni,Mingi roll,36,194.0,2015-09-12,312.0,2023-09-12,
6896,484,13582,38502237737,Alexander,Vinogradov,,,,Jevgeni,Mingi roll,48,217.0,2000-06-15,,,
6897,484,18582,38502237737,Alexander,Vinogradov,,,,Jevgeni,Mingi roll,38,124.0,2013-12-22,231.0,2016-03-31,
6898,4736,2461,50508053219,Mihhail,Lepik,,,,Igor,Mingi roll,40,121.0,2002-07-28,,,
6899,4736,12834,50508053219,Mihhail,Lepik,,,,Igor,Mingi roll,16,262.0,2019-11-14,,,
6900,4736,17834,50508053219,Mihhail,Lepik,,,,Igor,Mingi roll,18,317.0,2009-08-27,342.0,2013-03-06,
6901,4736,22834,50508053219,Mihhail,Lepik,,,,Igor,Mingi roll,23,49.0,2006-04-15,54.0,2009-10-14,
6902,1384,2462,62310317023,Nina,Andreev,,,,Raivo,Mingi roll,14,78.0,2010-06-25,30.0,2023-04-02,
6903,1384,9482,62310317023,Nina,Andreev,Vana-Nina,Vana-Andreev,OLD-9659,Raivo,Mingi roll,48,96.0,2024-08-12,,,
6904,1384,14482,62310317023,Nina,Andreev,,,,Raivo,Mingi roll,31,283.0,2021-07-01,,,
6905,1384,19482,62310317023,Nina,Andreev,,,,Raivo,Mingi roll,16,41.0,2017-03-22,212.0,2019-05-09,
6906,3100,2463,62311109185,Kadri,Tammik,,,,Artur,Mingi roll,12,317.0,2001-01-02,183.0,2021-05-12,
6907,3100,11198,62311109185,Kadri,Tammik,,,,Artur,Mingi roll,2,223.0,2022-06-16,,,
6908,3100,16198,62311109185,Kadri,Tammik,,,,Artur,Mingi roll,20,72.0,2002-09-03,,,
6909,3100,21198,62311109185,Kadri,Tammik,,,,Artur,Mingi roll,1,98.0,2004-12-30,,,
6910,3249,2464,52301275050,Jaan,Korol,,,,Meelis,Mingi roll,25,156.0,2024-07-18,,,
6911,3249,11347,52301275050,Jaan,Korol,Vana-Jaan,Vana-Korol,OLD-5258,Meelis,Mingi roll,25,59.0,2018-05-05,,,
6912,3249,16347,52301275050,Jaan,Korol,,,,Meelis,Mingi roll,43,26.0,2007-11-09,211.0,2008-03-11,2008-03-11
6913,3249,21347,52301275050,Jaan,Korol,,,,Meelis,Mingi roll,19,115.0,2006-07-07,132.0,2020-04-17,2020-04-17
6914,486,2465,36408049474,Tõnu,Heinsoo,Vana-Tõnu,Vana-Heinsoo,OLD-3642,Roman,Mingi roll,26,189.0,2015-09-07,339.0,2024-04-21,
6915,486,2466,36408049474,Tõnu,Heinsoo,,,,Roman,Mingi roll,1,278.0,2010-05-02,19.0,2013-01-19,
6916,486,8584,36408049474,Tõnu,Heinsoo,,,,Roman,Mingi roll,26,171.0,2011-05-25,305.0,2017-09-15,2017-09-15
6917,486,13584,36408049474,Tõnu,Heinsoo,,,,Roman,Mingi roll,45,277.0,2023-01-19,,,
6918,486,18584,36408049474,Tõnu,Heinsoo,,,,Roman,Mingi roll,16,183.0,2018-01-24,,,
6919,4668,2467,49301273243,Elena,Žuravljov,,,,Kristjan,Mingi roll,1,289.0,2023-08-11,,,
6920,4668,2468,49301273243,Elena,Žuravljov,Vana-Elena,Vana-Žuravljov,OLD-3879,Kristjan,Mingi roll,21,20.0,2011-09-22,,,
6921,4668,12766,49301273243,Elena,Žuravljov,,,,Kristjan,Mingi roll,29,101.0,2015-06-18,222.0,2020-02-10,
6922,4668,17766,49301273243,Elena,Žuravljov,,,,Kristjan,Mingi roll,3,129.0,2002-09-08,241.0,2009-09-30,2009-09-30
6923,4668,22766,49301273243,Elena,Žuravljov,,,,Kristjan,Mingi roll,33,125.0,2009-01-20,,,
6924,487,2469,39509285354,Meelis,Tarassov,,,,Jüri,Mingi roll,31,55.0,2009-02-26,295.0,2024-08-24,
6925,487,8585,39509285354,Meelis,Tarassov,,,,Jüri,Mingi roll,11,71.0,2003-01-06,146.0,2005-01-30,
6926,487,13585,39509285354,Meelis,Tarassov,,,,Jüri,Mingi roll,45,176.0,2024-02-27,97.0,2024-04-06,
6927,487,18585,39509285354,Meelis,Tarassov,,,,Jüri,Mingi roll,6,24.0,2001-01-13,179.0,2019-05-30,
6928,4151,2470,34606076443,Sergey,Kallas,,,,Peeter,Mingi roll,15,245.0,2013-02-22,,,
6929,4151,2471,34606076443,Sergey,Kallas,Vana-Sergey,Vana-Kallas,OLD-5751,Peeter,Mingi roll,24,86.0,2010-12-19,228.0,2024-11-28,
6930,4151,2472,34606076443,Sergey,Kallas,Vana-Sergey,Vana-Kallas,OLD-7502,Peeter,Mingi roll,23,195.0,2002-08-18,,,
6931,4151,12249,34606076443,Sergey,Kallas,,,,Peeter,Mingi roll,1,181.0,2022-11-11,,,
6932,4151,17249,34606076443,Sergey,Kallas,,,,Peeter,Mingi roll,35,304.0,2006-02-17,16.0,2019-08-08,2019-08-08
6933,4151,22249,34606076443,Sergey,Kallas,,,,Peeter,Mingi roll,23,326.0,2015-08-25,109.0,2020-02-26,
6934,4441,2473,36105041159,Rein,Sander,,,,Alexander,Mingi roll,40,304.0,2006-02-17,130.0,2009-04-10,
6935,4441,2474,36105041159,Rein,Sander,,,,Alexander,Mingi roll,21,1.0,2012-02-09,289.0,2019-04-28,
6936,4441,12539,36105041159,Rein,Sander,,,,Alexander,Mingi roll,13,242.0,2006-02-27,166.0,2017-03-02,2017-03-02
6937,4441,17539,36105041159,Rein,Sander,,,,Alexander,Mingi roll,12,142.0,2022-02-13,,,
6938,4441,22539,36105041159,Rein,Sander,,,,Alexander,Mingi roll,31,346.0,2015-04-11,,,
6939,488,2475,47107109046,Eve,Kivilo,,,,Tarmo,Mingi roll,47,220.0,2015-06-06,,,
6940,488,2476,47107109046,Eve,Kivilo,,,,Tarmo,Mingi roll,34,257.0,2000-03-03,212.0,2021-04-14,
6941,488,2477,47107109046,Eve,Kivilo,,,,Tarmo,Mingi roll,22,248.0,2011-02-08,121.0,2012-12-23,
6942,488,8586,47107109046,Eve,Kivilo,,,,Tarmo,Mingi roll,12,212.0,2002-03-25,305.0,2011-07-19,
6943,488,13586,47107109046,Eve,Kivilo,,,,Tarmo,Mingi roll,35,286.0,2008-11-13,,,
6944,488,18586,47107109046,Eve,Kivilo,,,,Tarmo,Mingi roll,40,15.0,2016-05-14,,,
6945,4330,2478,38502112512,Oleg,Sarv,,,,Jevgeni,Mingi roll,19,98.0,2025-01-28,159.0,2025-01-31,
6946,4330,12428,38502112512,Oleg,Sarv,,,,Jevgeni,Mingi roll,27,151.0,2006-04-30,59.0,2013-01-26,2013-01-26
6947,4330,17428,38502112512,Oleg,Sarv,,,,Jevgeni,Mingi roll,5,49.0,2012-10-22,,,
6948,4330,22428,38502112512,Oleg,Sarv,,,,Jevgeni,Mingi roll,4,103.0,2000-04-25,330.0,2002-05-17,
6949,1642,2479,38705041202,Igor,Niit,,,,Siim,Mingi roll,49,330.0,2000-02-17,,,
6950,1642,2480,38705041202,Igor,Niit,,,,Siim,Mingi roll,47,44.0,2021-04-08,,,
6951,1642,2481,38705041202,Igor,Niit,,,,Siim,Mingi roll,46,42.0,2008-10-16,274.0,2013-12-12,
6952,1642,9740,38705041202,Igor,Niit,,,,Siim,Mingi roll,36,78.0,2023-11-26,90.0,2023-12-15,
6953,1642,14740,38705041202,Igor,Niit,,,,Siim,Mingi roll,3,87.0,2011-03-05,,,
6954,1642,19740,38705041202,Igor,Niit,,,,Siim,Mingi roll,1,57.0,2000-05-15,337.0,2015-09-04,
6955,492,2482,62401255262,Tiina,Ojaste,,,,Artur,Mingi roll,45,189.0,2021-05-21,344.0,2023-02-24,
6956,492,2483,62401255262,Tiina,Ojaste,,,,Artur,Mingi roll,18,179.0,2014-07-01,,,
6957,492,2484,62401255262,Tiina,Ojaste,,,,Artur,Mingi roll,35,277.0,2003-05-12,,,
6958,492,8590,62401255262,Tiina,Ojaste,,,,Artur,Mingi roll,32,182.0,2002-06-21,252.0,2010-05-26,
6959,492,13590,62401255262,Tiina,Ojaste,,,,Artur,Mingi roll,4,104.0,2002-03-29,,,
6960,492,18590,62401255262,Tiina,Ojaste,,,,Artur,Mingi roll,33,177.0,2010-04-20,28.0,2024-03-19,
6961,493,2485,49306181079,Marika,Tooming,,,,Sergey,Mingi roll,4,87.0,2001-11-10,,,
6962,493,2486,49306181079,Marika,Tooming,,,,Sergey,Mingi roll,32,115.0,2000-09-30,,,
6963,493,8591,49306181079,Marika,Tooming,,,,Sergey,Mingi roll,36,249.0,2015-12-13,269.0,2016-11-16,
6964,493,13591,49306181079,Marika,Tooming,,,,Sergey,Mingi roll,10,233.0,2014-08-02,,,
6965,493,18591,49306181079,Marika,Tooming,,,,Sergey,Mingi roll,35,41.0,2021-09-22,314.0,2025-03-17,
6966,4580,2487,48901267407,Laura,Palu,,,,Jevgeni,Mingi roll,12,186.0,2009-06-24,,,
6967,4580,2488,48901267407,Laura,Palu,,,,Jevgeni,Mingi roll,28,74.0,2011-05-24,165.0,2016-10-29,
6968,4580,12678,48901267407,Laura,Palu,,,,Jevgeni,Mingi roll,31,286.0,2006-10-07,,,
6969,4580,17678,48901267407,Laura,Palu,,,,Jevgeni,Mingi roll,23,190.0,2000-07-31,83.0,2024-01-15,
6970,4580,22678,48901267407,Laura,Palu,Vana-Laura,Vana-Palu,OLD-8128,Jevgeni,Mingi roll,24,257.0,2001-06-19,199.0,2006-01-05,2006-01-05
6971,2320,2489,62103291455,Jelena,Väli,,,,Maksim,Mingi roll,33,137.0,2013-12-21,,,
6972,2320,2490,62103291455,Jelena,Väli,,,,Maksim,Mingi roll,49,109.0,2006-10-12,262.0,2019-11-14,
6973,2320,10418,62103291455,Jelena,Väli,,,,Maksim,Mingi roll,28,178.0,2015-07-05,227.0,2023-10-22,2023-10-22
6974,2320,15418,62103291455,Jelena,Väli,,,,Maksim,Mingi roll,12,88.0,2002-07-11,176.0,2024-02-27,2024-02-27
6975,2320,20418,62103291455,Jelena,Väli,,,,Maksim,Mingi roll,39,161.0,2023-09-26,142.0,2024-06-03,
6976,3145,2491,60807163796,Anu,Jaanson,,,,Andrus,Mingi roll,30,282.0,2006-08-26,,,
6977,3145,2492,60807163796,Anu,Jaanson,,,,Andrus,Mingi roll,11,249.0,2022-10-13,,,
6978,3145,11243,60807163796,Anu,Jaanson,,,,Andrus,Mingi roll,38,76.0,2022-06-21,70.0,2025-03-02,
6979,3145,16243,60807163796,Anu,Jaanson,,,,Andrus,Mingi roll,47,174.0,2001-02-03,299.0,2024-12-14,
6980,3145,21243,60807163796,Anu,Jaanson,,,,Andrus,Mingi roll,19,41.0,2018-01-23,214.0,2021-12-10,
6981,4275,2493,50908067060,Marek,Puusepp,,,,Rein,Mingi roll,28,146.0,2008-03-28,249.0,2010-01-17,
6982,4275,2494,50908067060,Marek,Puusepp,,,,Rein,Mingi roll,2,95.0,2021-07-10,254.0,2025-02-25,
6983,4275,12373,50908067060,Marek,Puusepp,,,,Rein,Mingi roll,25,278.0,2012-02-25,261.0,2013-11-03,2013-11-03
6984,4275,17373,50908067060,Marek,Puusepp,,,,Rein,Mingi roll,9,38.0,2017-11-25,99.0,2021-06-21,
6985,4275,22373,50908067060,Marek,Puusepp,Vana-Marek,Vana-Puusepp,OLD-4002,Rein,Mingi roll,50,234.0,2015-12-12,199.0,2020-05-19,
6986,4529,2495,61901139179,Ene,Kostin,,,,Tõnu,Mingi roll,15,301.0,2008-08-10,,,
6987,4529,2496,61901139179,Ene,Kostin,,,,Tõnu,Mingi roll,23,291.0,2002-01-17,64.0,2014-07-25,
6988,4529,12627,61901139179,Ene,Kostin,,,,Tõnu,Mingi roll,44,189.0,2001-03-13,330.0,2004-08-26,
6989,4529,17627,61901139179,Ene,Kostin,,,,Tõnu,Mingi roll,16,186.0,2009-06-24,,,
6990,4529,22627,61901139179,Ene,Kostin,,,,Tõnu,Mingi roll,38,284.0,2024-09-21,242.0,2025-04-07,
6991,4559,2497,62101288490,Svetlana,Tamme,,,,Andrei,Mingi roll,39,269.0,2000-11-05,29.0,2005-09-29,
6992,4559,2498,62101288490,Svetlana,Tamme,Vana-Svetlana,Vana-Tamme,OLD-8871,Andrei,Mingi roll,10,345.0,2008-07-12,181.0,2015-05-05,
6993,4559,12657,62101288490,Svetlana,Tamme,,,,Andrei,Mingi roll,39,333.0,2004-10-15,,,
6994,4559,17657,62101288490,Svetlana,Tamme,,,,Andrei,Mingi roll,44,71.0,2024-08-16,22.0,2024-10-09,
6995,4559,22657,62101288490,Svetlana,Tamme,Vana-Svetlana,Vana-Tamme,OLD-6352,Andrei,Mingi roll,12,278.0,2000-01-26,,,
6996,1047,2499,36406283904,Mihkel,Muru,,,,Andrus,Mingi roll,20,99.0,2004-06-23,,,
6997,1047,9145,36406283904,Mihkel,Muru,,,,Andrus,Mingi roll,49,160.0,2009-12-24,68.0,2015-04-13,
6998,1047,14145,36406283904,Mihkel,Muru,Vana-Mihkel,Vana-Muru,OLD-1948,Andrus,Mingi roll,13,255.0,2004-07-04,,,
6999,1047,19145,36406283904,Mihkel,Muru,,,,Andrus,Mingi roll,49,11.0,2008-05-30,,,
7000,496,2500,51004066105,Andrei,Pärn,,,,Jaan,Mingi roll,29,60.0,2011-05-12,85.0,2011-10-21,
7001,496,8594,51004066105,Andrei,Pärn,,,,Jaan,Mingi roll,5,62.0,2011-04-27,,,
7002,496,13594,51004066105,Andrei,Pärn,,,,Jaan,Mingi roll,40,236.0,2017-06-10,,,
7003,496,18594,51004066105,Andrei,Pärn,,,,Jaan,Mingi roll,44,333.0,2010-08-08,18.0,2022-07-19,
7004,744,2501,48907111375,Tatiana,Žukov,,,,Tõnu,Mingi roll,33,262.0,2011-07-25,276.0,2020-05-08,
7005,744,8842,48907111375,Tatiana,Žukov,,,,Tõnu,Mingi roll,24,252.0,2008-08-14,231.0,2017-06-28,
7006,744,13842,48907111375,Tatiana,Žukov,Vana-Tatiana,Vana-Žukov,OLD-3111,Tõnu,Mingi roll,49,22.0,2007-10-26,310.0,2017-04-09,
7007,744,18842,48907111375,Tatiana,Žukov,,,,Tõnu,Mingi roll,3,25.0,2023-02-17,305.0,2023-12-13,
7008,500,2502,48911131508,Anu,Novikov,,,,Andrus,Mingi roll,16,278.0,2003-04-05,211.0,2012-10-05,2012-10-05
7009,500,2503,48911131508,Anu,Novikov,,,,Andrus,Mingi roll,24,93.0,2006-11-04,,,
7010,500,8598,48911131508,Anu,Novikov,,,,Andrus,Mingi roll,31,59.0,2011-11-23,,,
7011,500,13598,48911131508,Anu,Novikov,,,,Andrus,Mingi roll,35,3.0,2001-02-12,299.0,2016-09-03,
7012,500,18598,48911131508,Anu,Novikov,,,,Andrus,Mingi roll,20,34.0,2009-06-17,,,
7013,501,2504,50608252247,Siim,Davõdov,,,,Kristjan,Mingi roll,50,87.0,2005-10-06,35.0,2010-05-13,2010-05-13
7014,501,2505,50608252247,Siim,Davõdov,,,,Kristjan,Mingi roll,47,121.0,2009-02-01,237.0,2020-10-09,
7015,501,8599,50608252247,Siim,Davõdov,,,,Kristjan,Mingi roll,45,100.0,2019-12-08,294.0,2021-11-05,
7016,501,13599,50608252247,Siim,Davõdov,,,,Kristjan,Mingi roll,24,185.0,2010-02-27,,,
7017,501,18599,50608252247,Siim,Davõdov,,,,Kristjan,Mingi roll,11,115.0,2024-01-18,,,
7018,502,2506,39611283726,Tarmo,Jaanus,,,,Mihhail,Mingi roll,15,161.0,2020-01-03,,,
7019,502,2507,39611283726,Tarmo,Jaanus,,,,Mihhail,Mingi roll,32,288.0,2022-04-24,246.0,2024-05-12,2024-05-12
7020,502,2508,39611283726,Tarmo,Jaanus,,,,Mihhail,Mingi roll,12,97.0,2024-04-06,,,
7021,502,8600,39611283726,Tarmo,Jaanus,,,,Mihhail,Mingi roll,19,230.0,2002-07-17,,,
7022,502,13600,39611283726,Tarmo,Jaanus,,,,Mihhail,Mingi roll,15,28.0,2005-12-23,,,
7023,502,18600,39611283726,Tarmo,Jaanus,,,,Mihhail,Mingi roll,48,108.0,2008-11-26,310.0,2009-11-26,
7024,2792,2509,51909157822,Mihhail,Abel,,,,Oleg,Mingi roll,17,13.0,2006-11-27,,,
7025,2792,2510,51909157822,Mihhail,Abel,,,,Oleg,Mingi roll,31,41.0,2004-02-08,88.0,2005-05-28,
7026,2792,2511,51909157822,Mihhail,Abel,,,,Oleg,Mingi roll,24,116.0,2007-10-29,,,
7027,2792,10890,51909157822,Mihhail,Abel,,,,Oleg,Mingi roll,14,49.0,2021-11-11,157.0,2024-11-06,
7028,2792,15890,51909157822,Mihhail,Abel,,,,Oleg,Mingi roll,32,39.0,2003-05-19,,,
7029,2792,20890,51909157822,Mihhail,Abel,,,,Oleg,Mingi roll,49,22.0,2013-06-25,,,
7030,1356,2512,43508131182,Irina,Pukk,,,,Juri,Mingi roll,33,236.0,2002-05-11,,,
7031,1356,9454,43508131182,Irina,Pukk,,,,Juri,Mingi roll,33,137.0,2018-04-12,,,
7032,1356,14454,43508131182,Irina,Pukk,Vana-Irina,Vana-Pukk,OLD-3353,Juri,Mingi roll,39,266.0,2008-06-30,228.0,2012-05-19,
7033,1356,19454,43508131182,Irina,Pukk,,,,Juri,Mingi roll,14,171.0,2001-01-28,,,
7034,503,2513,38905081362,Tiit,Lepp,,,,Vladimir,Mingi roll,1,208.0,2016-06-17,,,
